19:28:39 [ INFO] Opening target process: csgo.exe
19:28:39 [ERROR] Could not open process csgo.exe!
19:28:40 [ INFO] Opening target process: csgo.exe
19:28:40 [ERROR] Could not open process csgo.exe!
19:57:29 [ INFO] Opening target process: csgo.exe
03:30:24 [ INFO] Found signature: dwGetAllClasses => 0xDCAA5C
03:30:24 [ INFO] Found signature: dwGlobalVars => 0x588CF0
03:30:24 [ INFO] Found signature: dwGlowObjectManager => 0x5304AC0
03:30:24 [ INFO] Found signature: dwInput => 0x520DB78
03:30:24 [ INFO] Found signature: dwInterfaceLinkList => 0x9538B4
03:30:24 [ INFO] Found signature: dwLocalPlayer => 0xDA244C
03:30:24 [ INFO] Found signature: dwMouseEnable => 0xDA7F98
03:30:24 [ INFO] Found signature: dwMouseEnablePtr => 0xDA7F68
03:30:24 [ INFO] Found signature: dwPlayerResource => 0x31EAE60
03:30:24 [ INFO] Found signature: dwRadarBase => 0x51F132C
03:30:24 [ INFO] Found signature: dwSensitivity => 0xDA7E34
03:30:24 [ INFO] Found signature: dwSensitivityPtr => 0xDA7E08
03:30:24 [ INFO] Found signature: dwSetClanTag => 0x8A130
03:30:24 [ INFO] Found signature: dwViewMatrix => 0x4DADEB4
03:30:24 [ INFO] Found signature: dwWeaponTable => 0x520E63C
03:30:24 [ INFO] Found signature: dwWeaponTableIndex => 0x326C
03:30:24 [ INFO] Found signature: dwYawPtr => 0xDA7BF8
03:30:24 [ INFO] Found signature: dwZoomSensitivityRatioPtr => 0xDACE98
03:30:24 [ INFO] Found signature: dwbSendPackets => 0xD7A62
03:30:24 [ INFO] Found signature: dwppDirect3DDevice9 => 0xA7050
03:30:24 [ INFO] Found signature: m_pStudioHdr => 0x2950
03:30:24 [ INFO] Found signature: m_yawClassPtr => 0xDA7BF8
03:30:24 [ INFO] Found signature: m_pitchClassPtr => 0x51F15C8
03:30:24 [ INFO] Found signature: interface_engine_cvar => 0x3E9EC
03:30:24 [ INFO] Found signature: convar_name_hash_table => 0x2F0F8
03:30:24 [ INFO] Found signature: m_bDormant => 0xED
03:30:24 [ INFO] Found signature: model_ambient_min => 0x58C00C
03:30:24 [ INFO] Found signature: set_abs_angles => 0x1E37C0
03:30:24 [ INFO] Found signature: set_abs_origin => 0x1E3600
03:30:24 [ INFO] Found signature: is_c4_owner => 0x3C0820
03:30:24 [ INFO] Found signature: force_update_spectator_glow => 0x3B38CA
03:30:24 [ INFO] Found signature: anim_overlays => 0x2990
03:30:24 [ INFO] Found signature: m_flSpawnTime => 0x103C0
03:30:24 [ INFO] Found signature: find_hud_element => 0x2B6F27A0
03:30:24 [ INFO] Finished signature scanning: 56/57 items successful
03:30:24 [ INFO] Starting netvar scanning: 92 items
03:30:24 [ INFO] Found netvar: m_ArmorValue => 0x113CC
03:30:24 [ INFO] Found netvar: m_Collision => 0x320
03:30:24 [ INFO] Found netvar: m_CollisionGroup => 0x474
03:30:24 [ INFO] Found netvar: m_Local => 0x2FCC
03:30:24 [ INFO] Found netvar: m_MoveType => 0x25B
03:30:24 [ INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31D4
03:30:24 [ INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31D0
03:30:24 [ INFO] Found netvar: m_aimPunchAngle => 0x303C
03:30:24 [ INFO] Found netvar: m_aimPunchAngleVel => 0x3048
03:30:24 [ INFO] Found netvar: m_bGunGameImmunity => 0x9990
03:30:24 [ INFO] Found netvar: m_bHasDefuser => 0x113DC
03:30:24 [ INFO] Found netvar: m_bHasHelmet => 0x113C0
03:30:24 [ INFO] Found netvar: m_bInReload => 0x3248
03:30:24 [ INFO] Found netvar: m_bIsDefusing => 0x997C
03:30:24 [ INFO] Found netvar: m_bIsScoped => 0x9974
03:30:24 [ INFO] Found netvar: m_bSpotted => 0x93D
03:30:24 [ INFO] Found netvar: m_bSpottedByMask => 0x980
03:30:24 [ INFO] Found netvar: m_dwBoneMatrix => 0x268C
03:30:24 [ INFO] Found netvar: m_fAccuracyPenalty => 0x3340
03:30:24 [ INFO] Found netvar: m_fFlags => 0x104
03:30:24 [ INFO] Found netvar: m_hViewModel => 0x3308
03:30:24 [ INFO] Found netvar: m_flFallbackWear => 0x31E0
03:30:24 [ INFO] Found netvar: m_flFlashDuration => 0x10470
03:30:24 [ INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
03:30:24 [ INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
03:30:24 [ INFO] Found netvar: m_hActiveWeapon => 0x2F08
03:30:24 [ INFO] Found netvar: m_hMyWeapons => 0x2F08
03:30:24 [ INFO] Found netvar: m_hObserverTarget => 0x339C
03:30:24 [ INFO] Found netvar: m_hOwner => 0x29DC
03:30:24 [ INFO] Found netvar: m_hOwnerEntity => 0x14C
03:30:24 [ INFO] Found netvar: m_iAccountID => 0x2FD8
03:30:24 [ INFO] Found netvar: m_iClip1 => 0x3274
03:30:24 [ INFO] Found netvar: m_zoomLevel => 0x33E0
03:30:24 [ INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
03:30:24 [ INFO] Found netvar: m_iCompetitiveWins => 0x1B88
03:30:24 [ INFO] Found netvar: m_iCrosshairId => 0x113DC
03:30:24 [ INFO] Found netvar: m_iEntityQuality => 0x2FBC
03:30:24 [ INFO] Found netvar: m_iFOVStart => 0x31F8
03:30:24 [ INFO] Found netvar: m_iGlowIndex => 0x10470
03:30:24 [ INFO] Found netvar: m_iHealth => 0x100
03:30:24 [ INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
03:30:24 [ INFO] Found netvar: m_iItemIDHigh => 0x2FD0
03:30:24 [ INFO] Found netvar: m_iObserverMode => 0x3388
03:30:24 [ INFO] Found netvar: m_iShotsFired => 0x103E0
03:30:24 [ INFO] Found netvar: m_iState => 0x3268
03:30:24 [ INFO] Found netvar: m_iTeamNum => 0xF4
03:30:24 [ INFO] Found netvar: m_lifeState => 0x25F
03:30:24 [ INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
03:30:24 [ INFO] Found netvar: m_nFallbackSeed => 0x31DC
03:30:24 [ INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
03:30:24 [ INFO] Found netvar: m_iDefaultFOV => 0x333C
03:30:24 [ INFO] Found netvar: m_nForceBone => 0x268C
03:30:24 [ INFO] Found netvar: m_nTickBase => 0x3440
03:30:24 [ INFO] Found netvar: m_rgflCoordinateFrame => 0x474
03:30:24 [ INFO] Found netvar: m_szCustomName => 0x304C
03:30:24 [ INFO] Found netvar: m_szLastPlaceName => 0x35C4
03:30:24 [ INFO] Found netvar: m_vecOrigin => 0x138
03:30:24 [ INFO] Found netvar: m_vecVelocity => 0x114
03:30:24 [ INFO] Found netvar: m_vecViewOffset => 0x108
03:30:24 [ INFO] Found netvar: m_viewPunchAngle => 0x3030
03:30:24 [ INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
03:30:24 [ INFO] Found netvar: m_clrRender => 0x70
03:30:24 [ INFO] Found netvar: m_bBombTicking => 0x2990
03:30:24 [ INFO] Found netvar: m_bBombDefused => 0x29C0
03:30:24 [ INFO] Found netvar: m_flC4Blow => 0x29A0
03:30:24 [ INFO] Found netvar: m_hBombDefuser => 0x29C4
03:30:24 [ INFO] Found netvar: m_flTimerLength => 0x29A4
03:30:24 [ INFO] Found netvar: m_flDefuseLength => 0x29B8
03:30:24 [ INFO] Found netvar: m_flDefuseCountDown => 0x29BC
03:30:24 [ INFO] Found netvar: m_nBombSite => 0x2994
03:30:24 [ INFO] Found netvar: cs_gamerules_data => 0x0
03:30:24 [ INFO] Found netvar: m_SurvivalRules => 0xD00
03:30:24 [ INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
03:30:24 [ INFO] Found netvar: m_bIsValveDS => 0x7C
03:30:24 [ INFO] Found netvar: m_bFreezePeriod => 0x20
03:30:24 [ INFO] Found netvar: m_bBombPlanted => 0x9A5
03:30:24 [ INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
03:30:24 [ INFO] Found netvar: m_flSimulationTime => 0x268
03:30:24 [ INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
03:30:24 [ INFO] Found netvar: m_angEyeAnglesX => 0x113D0
03:30:24 [ INFO] Found netvar: m_angEyeAnglesY => 0x113D4
03:30:24 [ INFO] Found netvar: m_flNextAttack => 0x2D80
03:30:24 [ INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
03:30:24 [ INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
03:30:24 [ INFO] Found netvar: m_bStartedArming => 0x3400
03:30:24 [ INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
03:30:24 [ INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
03:30:24 [ INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
03:30:24 [ INFO] Found netvar: m_flCustomBloomScale => 0x9E4
03:30:24 [ INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
03:30:24 [ INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
03:30:24 [ INFO] Found netvar: m_nViewModelIndex => 0x29D0
03:30:24 [ INFO] Finished netvar scanning: 92/92 items successful
